,period_open,period_close,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,returns,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,BATBC,short_mavg,long_mavg
2017-04-19 08:29:00+00:00,2017-04-19 04:01:00+00:00,2017-04-19 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.078656022841411,-0.11941350636556584,-0.0003354539305740947,0.002702060561774327,0.0,0.0,797,2017-04,-6.751051499886973e-05,0.0002709255343200701,0.0,0.0,,,232.494,222.87520999999998,230.01746000000009
2017-04-20 08:29:00+00:00,2017-04-20 04:01:00+00:00,2017-04-20 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07860678483386012,-0.11933866241815337,-0.0003354539305740947,0.002702060561774327,0.0,0.0,798,2017-04,-6.751051499886973e-05,0.0002707555193116948,0.0,0.0,,,234.102,222.96224999999995,229.97557333333344
2017-04-23 08:29:00+00:00,2017-04-23 04:01:00+00:00,2017-04-23 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07855763917823538,-0.11926395902277781,-0.0003354539305740947,0.002702060561774327,0.0,0.0,799,2017-04,-6.751051499886973e-05,0.0002705858239727864,0.0,0.0,,,233.484,223.04479999999995,229.92879000000005
2017-04-24 08:29:00+00:00,2017-04-24 04:01:00+00:00,2017-04-24 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07850858558620269,-0.11918939574007657,-0.0003354539305740947,0.002702060561774327,0.0,0.0,800,2017-04,-6.751051499886973e-05,0.0002704164473028372,0.0,0.0,,,233.157,223.12806999999992,229.87935333333337
2017-04-25 08:29:00+00:00,2017-04-25 04:01:00+00:00,2017-04-25 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07845962377068423,-0.11911497213260765,-0.0003354539305740947,0.002702060561774327,0.0,0.0,801,2017-04,-6.751051499886973e-05,0.0002702473883057265,0.0,0.0,,,230.34,223.18006999999994,229.7883666666667
2017-04-26 08:29:00+00:00,2017-04-26 04:01:00+00:00,2017-04-26 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07841075344585909,-0.11904068776483852,-0.0003354539305740947,0.002702060561774327,0.0,0.0,802,2017-04,-6.751051499886973e-05,0.0002700786459896696,0.0,0.0,,,232.876,223.24695999999997,229.6722266666667
2017-04-27 08:29:00+00:00,2017-04-27 04:01:00+00:00,2017-04-27 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07836197432714595,-0.11896654220313561,-0.0003354539305740947,0.002702060561774327,0.0,0.0,803,2017-04,-6.751051499886973e-05,0.0002699102193672283,0.0,0.0,,,232.53,223.32129999999998,229.5749933333333
2017-04-30 08:29:00+00:00,2017-04-30 04:01:00+00:00,2017-04-30 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07831328613120386,-0.11889253501575374,-0.0003354539305740947,0.002702060561774327,0.0,0.0,804,2017-04,-6.751051499886973e-05,0.00026974210745526073,0.0,0.0,,,231.513,223.38874999999996,229.47089666666668
2017-05-02 08:29:00+00:00,2017-05-02 04:01:00+00:00,2017-05-02 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07826468857592025,-0.11881866577282532,-0.0003354539305740947,0.002702060561774327,0.0,0.0,805,2017-05,-6.751051499886973e-05,0.00026957430927491424,0.0,0.0,,,233.284,223.47311,229.37872333333328
2017-05-03 08:29:00+00:00,2017-05-03 04:01:00+00:00,2017-05-03 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07821618138041038,-0.11874493404635014,-0.0003354539305740947,0.002702060561774327,0.0,0.0,806,2017-05,-6.751051499886973e-05,0.0002694068238515799,0.0,0.0,,,232.612,223.55562999999998,229.29108333333332
2017-05-04 08:29:00+00:00,2017-05-04 04:01:00+00:00,2017-05-04 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07816776426500285,-0.11867133941018479,-0.0003354539305740947,0.002702060561774327,0.0,0.0,807,2017-05,-6.751051499886973e-05,0.00026923965021489517,0.0,0.0,,,233.52100000000002,223.64839,229.17998666666657
2017-05-07 08:29:00+00:00,2017-05-07 04:01:00+00:00,2017-05-07 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.078119436951238,-0.11859788144003226,-0.0003354539305740947,0.002702060561774327,0.0,0.0,808,2017-05,-6.751051499886973e-05,0.0002690727873987023,0.0,0.0,,,233.321,223.7443,229.09427666666656
2017-05-08 08:29:00+00:00,2017-05-08 04:01:00+00:00,2017-05-08 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.0780711991618599,-0.11852455971343188,-0.0003354539305740947,0.002702060561774327,0.0,0.0,809,2017-05,-6.751051499886973e-05,0.0002689062344410296,0.0,0.0,,,233.55700000000002,223.83618000000007,229.01241999999988
2017-05-09 08:29:00+00:00,2017-05-09 04:01:00+00:00,2017-05-09 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07802305062081095,-0.11845137380974895,-0.0003354539305740947,0.002702060561774327,0.0,0.0,810,2017-05,-6.751051499886973e-05,0.0002687399903840632,0.0,0.0,,,233.92000000000002,223.95519000000004,228.95235666666656
2017-05-11 08:29:00+00:00,2017-05-11 04:01:00+00:00,2017-05-11 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07797499105322128,-0.11837832331016461,-0.0003354539305740947,0.002702060561774327,0.0,0.0,811,2017-05,-6.751051499886973e-05,0.0002685740542741384,0.0,0.0,,,233.893,224.07189000000002,228.89257999999987
2017-05-14 08:29:00+00:00,2017-05-14 04:01:00+00:00,2017-05-14 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07792702018540618,-0.11830540779766581,-0.0003354539305740947,0.002702060561774327,0.0,0.0,812,2017-05,-6.751051499886973e-05,0.0002684084251617019,0.0,0.0,,,234.566,224.19417,228.82676666666657
2017-05-15 08:29:00+00:00,2017-05-15 04:01:00+00:00,2017-05-15 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07787913774485677,-0.1182326268570354,-0.0003354539305740947,0.002702060561774327,0.0,0.0,813,2017-05,-6.751051499886973e-05,0.00026824310210129935,0.0,0.0,,,234.148,224.31147,228.74456666666654
2017-05-16 08:29:00+00:00,2017-05-16 04:01:00+00:00,2017-05-16 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.0778313434602378,-0.11815998007484202,-0.0003354539305740947,0.002702060561774327,0.0,0.0,814,2017-05,-6.751051499886973e-05,0.0002680780841515375,0.0,0.0,,,234.447,224.43247,228.65832666666654
2017-05-17 08:29:00+00:00,2017-05-17 04:01:00+00:00,2017-05-17 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07778363706137406,-0.11808746703943036,-0.0003354539305740947,0.002702060561774327,0.0,0.0,815,2017-05,-6.751051499886973e-05,0.00026791337037508617,0.0,0.0,,,235.002,224.56008999999997,228.58690333333317
2017-05-18 08:29:00+00:00,2017-05-18 04:01:00+00:00,2017-05-18 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07773601827925239,-0.11801508734091135,-0.0003354539305740947,0.002702060561774327,0.0,0.0,816,2017-05,-6.751051499886973e-05,0.00026774895983862714,0.0,0.0,,,235.538,224.69599,228.51176666666646
2017-05-21 08:29:00+00:00,2017-05-21 04:01:00+00:00,2017-05-21 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07768848684600702,-0.11794284057115231,-0.0003354539305740947,0.002702060561774327,0.0,0.0,817,2017-05,-6.751051499886973e-05,0.0002675848516128603,0.0,0.0,,,229.43200000000002,224.77571000000003,228.41135666666645
2017-05-22 08:29:00+00:00,2017-05-22 04:01:00+00:00,2017-05-22 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07764104249492149,-0.11787072632376754,-0.0003354539305740947,0.002702060561774327,0.0,0.0,818,2017-05,-6.751051499886973e-05,0.00026742104477245316,0.0,0.0,,,232.67600000000002,224.88947,228.35102666666648
2017-05-23 08:29:00+00:00,2017-05-23 04:01:00+00:00,2017-05-23 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07759368496041276,-0.11779874419410845,-0.0003354539305740947,0.002702060561774327,0.0,0.0,819,2017-05,-6.751051499886973e-05,0.0002672575383960522,0.0,0.0,,,236.238,225.03964000000005,228.31420666666648
2017-05-24 08:29:00+00:00,2017-05-24 04:01:00+00:00,2017-05-24 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.0775464139780359,-0.11772689377925417,-0.0003354539305740947,0.002702060561774327,0.0,0.0,820,2017-05,-6.751051499886973e-05,0.00026709433156622326,0.0,0.0,,,238.436,225.22199000000003,228.29695666666652
2017-05-25 08:29:00+00:00,2017-05-25 04:01:00+00:00,2017-05-25 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07749922928446963,-0.11765517467800202,-0.0003354539305740947,0.002702060561774327,0.0,0.0,821,2017-05,-6.751051499886973e-05,0.0002669314233694585,0.0,0.0,,,247.505,225.47987000000003,228.3062599999999
2017-05-28 08:29:00+00:00,2017-05-28 04:01:00+00:00,2017-05-28 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07745213061751306,-0.11758358649085818,-0.0003354539305740947,0.002702060561774327,0.0,0.0,822,2017-05,-6.751051499886973e-05,0.00026676881289614473,0.0,0.0,,,236.97400000000002,225.63235000000003,228.28636666666662
2017-05-29 08:29:00+00:00,2017-05-29 04:01:00+00:00,2017-05-29 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07740511771607803,-0.11751212882002823,-0.0003354539305740947,0.002702060561774327,0.0,0.0,823,2017-05,-6.751051499886973e-05,0.00026660649924054773,0.0,0.0,,,238.255,225.79782000000003,228.30348333333328
2017-05-30 08:29:00+00:00,2017-05-30 04:01:00+00:00,2017-05-30 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07735819032018725,-0.11744080126940794,-0.0003354539305740947,0.002702060561774327,0.0,0.0,824,2017-05,-6.751051499886973e-05,0.00026644448150077606,0.0,0.0,,,244.67000000000002,226.02761,228.3451366666666
2017-05-31 08:29:00+00:00,2017-05-31 04:01:00+00:00,2017-05-31 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07731134817096402,-0.11736960344457406,-0.0003354539305740947,0.002702060561774327,0.0,0.0,825,2017-05,-6.751051499886973e-05,0.000266282758778775,0.0,0.0,,,253.574,226.34591000000003,228.40161999999987
2017-06-01 08:29:00+00:00,2017-06-01 04:01:00+00:00,2017-06-01 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07726459101062641,-0.11729853495277506,-0.0003354539305740947,0.002702060561774327,0.0,0.0,826,2017-06,-6.751051499886973e-05,0.00026612133018030505,0.0,0.0,,,248.804,226.62440000000007,228.4497599999999
2017-06-04 08:29:00+00:00,2017-06-04 04:01:00+00:00,2017-06-04 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07721791858248389,-0.11722759540292223,-0.0003354539305740947,0.002702060561774327,0.0,0.0,827,2017-06,-6.751051499886973e-05,0.000265960194814912,0.0,0.0,,,253.09300000000002,226.93825000000004,228.51668333333325
2017-06-05 08:29:00+00:00,2017-06-05 04:01:00+00:00,2017-06-05 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07717133063093015,-0.11715678440558039,-0.0003354539305740947,0.002702060561774327,0.0,0.0,828,2017-06,-6.751051499886973e-05,0.0002657993517959107,0.0,0.0,,,253.09300000000002,227.25476000000003,228.58270999999988
2017-06-06 08:29:00+00:00,2017-06-06 04:01:00+00:00,2017-06-06 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07712482690143713,-0.11708610157295905,-0.0003354539305740947,0.002702060561774327,0.0,0.0,829,2017-06,-6.751051499886973e-05,0.00026563880024036503,0.0,0.0,,,252.38400000000001,227.55664000000004,228.6400899999999
2017-06-07 08:29:00+00:00,2017-06-07 04:01:00+00:00,2017-06-07 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07707840714054645,-0.11701554651890353,-0.0003354539305740947,0.002702060561774327,0.0,0.0,830,2017-06,-6.751051499886973e-05,0.0002654785392690766,0.0,0.0,,,250.985,227.83939000000007,228.69124333333326
2017-06-08 08:29:00+00:00,2017-06-08 04:01:00+00:00,2017-06-08 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.07703207109587057,-0.11694511885888602,-0.0003354539305740947,0.002702060561774327,0.0,0.0,831,2017-06,-6.751051499886973e-05,0.00026531856800654117,0.0,0.0,,,253.411,228.16351000000006,228.7688933333332
2017-06-11 08:29:00+00:00,2017-06-11 04:01:00+00:00,2017-06-11 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.0769858185160786,-0.1168748182099968,-0.0003354539305740947,0.002702060561774327,0.0,0.0,832,2017-06,-6.751051499886973e-05,0.00026515888558095713,0.0,0.0,,,254.30100000000002,228.49866000000006,228.84950999999987
2017-06-12 08:29:00+00:00,2017-06-12 04:01:00+00:00,2017-06-12 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,-0.0769396491508991,-0.11680464419093546,-0.0003354539305740947,0.002702060561774327,0.0,0.0,833,2017-06,-6.751051499886973e-05,0.00026499949112417597,0.0,0.0,,,250.685,228.79038000000003,228.91955333333323
2017-06-13 08:29:00+00:00,2017-06-13 04:01:00+00:00,2017-06-13 08:29:00+00:00,0.0,0.0,9999324.89485,9999324.89485,9999324.89485,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'id': '1a29dcc4f46840fabbee55d940b8eda8', 'dt': Timestamp('2017-06-13 08:29:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-06-13 08:29:00+0000', tz='UTC'), 'amount': 100, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(16 [BATBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.0,[],0.0,0.0,0.0,-0.07689356275110723,-0.11673459642200233,-0.0003354539305740947,0.002702060561774327,0.0,0.0,834,2017-06,-6.751051499886973e-05,0.0002648403837717078,0.0,0.0,,,251.548,229.08425000000005,229.01118666666648
2017-06-14 08:29:00+00:00,2017-06-14 04:01:00+00:00,2017-06-14 08:29:00+00:00,0.0,25263.8,9999324.89485,9974048.36295,9999312.162950002,-1.2732759594458187e-06,1,0,25263.8,0.0,25263.8,-12.731899999082088,0.0,-25276.531899999998,"[{'id': '1a29dcc4f46840fabbee55d940b8eda8', 'dt': Timestamp('2017-06-14 08:29:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-06-13 08:29:00+0000', tz='UTC'), 'amount': 100, 'filled': 100, 'commission': 0.1, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(16 [BATBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 100, 'dt': Timestamp('2017-06-14 08:29:00+0000', tz='UTC'), 'price': 252.764319, 'order_id': '1a29dcc4f46840fabbee55d940b8eda8', 'sid': Equity(16 [BATBC]), 'commission': None}]",0.002526553785730264,"[{'sid': Equity(16 [BATBC]), 'amount': 100, 'cost_basis': 252.76531899999998, 'last_sale_price': 252.638}]",0.002526553785730264,0.0,25263.8,-0.0782991408177848,-0.11886777175359572,-0.0003354539305740947,0.002702060561774327,0.0,0.0,835,2017-06,-6.878370499885378e-05,0.00026468236962159757,0.0,0.0,,,252.638,229.39878000000004,229.13819999999984
2017-06-15 08:29:00+00:00,2017-06-15 04:01:00+00:00,2017-06-15 08:29:00+00:00,25263.8,25166.6,9974048.36295,9974048.36295,9999214.96295,-9.7206686237028e-06,1,0,25166.6,0.0,25166.6,-97.20000000111759,0.0,0.0,[],[],0.0025168575826451946,"[{'sid': Equity(16 [BATBC]), 'amount': 100, 'cost_basis': 252.76531899999998, 'last_sale_price': 251.666}]",0.0025168575826451946,25263.8,25166.6,-0.08931157168148135,-0.13554946577983237,-0.0003354539305740947,0.002702060561774327,0.0,0.0,836,2017-06,-7.850370499895565e-05,0.00026457675563615384,0.0,0.0,,,251.666,229.69862000000003,229.2529866666665
2017-06-18 08:29:00+00:00,2017-06-18 04:01:00+00:00,2017-06-18 08:29:00+00:00,25166.6,25078.5,9974048.36295,9974048.36295,9999126.86295,-8.810691671912174e-06,1,0,25078.5,0.0,25078.5,-88.09999999962747,0.0,0.0,[],[],0.002508068988795807,"[{'sid': Equity(16 [BATBC]), 'amount': 100, 'cost_basis': 252.76531899999998, 'last_sale_price': 250.785}]",0.002508068988795807,25166.6,25078.5,-0.09927416075262768,-0.1506363876223634,-0.0003354539305740947,0.002702060561774327,0.0,0.0,837,2017-06,-8.731370499892588e-05,0.00026446172438374555,0.0,0.0,,,250.785,229.98948000000007,229.36273999999986
2017-06-19 08:29:00+00:00,2017-06-19 04:01:00+00:00,2017-06-19 08:29:00+00:00,25078.5,25255.7,9974048.36295,9974048.36295,9999304.06295,1.772154733381548e-05,1,0,25255.7,0.0,25255.7,177.19999999925494,0.0,0.0,[],[],0.0025257457760064403,"[{'sid': Equity(16 [BATBC]), 'amount': 100, 'cost_basis': 252.76531899999998, 'last_sale_price': 252.55700000000002}]",0.0025257457760064403,25078.5,25255.7,-0.07899798047891597,-0.11995163537956326,-0.0003354539305740947,0.002702060561774327,0.0,0.0,838,2017-06,-6.959370499903805e-05,0.0002644843999911504,0.0,0.0,,,252.55700000000002,230.30036000000007,229.48676333333316
2017-06-20 08:29:00+00:00,2017-06-20 04:01:00+00:00,2017-06-20 08:29:00+00:00,25255.7,25531.0,9974048.36295,9974048.36295,9999579.36295,2.7531916048095795e-05,1,0,25531.0,0.0,25531.0,275.30000000074506,0.0,0.0,[],[],0.0025532073973627664,"[{'sid': Equity(16 [BATBC]), 'amount': 100, 'cost_basis': 252.76531899999998, 'last_sale_price': 255.31}]",0.0025532073973627664,25255.7,25531.0,-0.04758814355312613,-0.07237679307374957,-0.0003354539305740947,0.002702060561774327,0.0,0.0,839,2017-06,-4.206370499904022e-05,0.00026475945533173867,0.0,0.0,,,255.31,230.63762000000008,229.62755999999985
2017-06-21 08:29:00+00:00,2017-06-21 04:01:00+00:00,2017-06-21 08:29:00+00:00,25531.0,25351.1,9974048.36295,9974048.36295,9999399.46295,-1.799075675790185e-05,1,0,25351.1,0.0,25351.1,-179.90000000037253,0.0,0.0,[],[],0.0025352622518913723,"[{'sid': Equity(16 [BATBC]), 'amount': 100, 'cost_basis': 252.76531899999998, 'last_sale_price': 253.511}]",0.0025352622518913723,25531.0,25351.1,-0.06791058671933378,-0.10319093048208401,-0.0003354539305740947,0.002702060561774327,0.0,0.0,840,2017-06,-6.0053704999063484e-05,0.0002647840280086236,0.0,0.0,,,253.511,230.9597300000001,229.7532266666665
2017-06-22 08:29:00+00:00,2017-06-22 04:01:00+00:00,2017-06-22 08:29:00+00:00,25351.1,25459.2,9974048.36295,9974048.36295,9999507.56295,1.0810649219594737e-05,1,0,25459.2,0.0,25459.2,108.09999999962747,0.0,0.0,[],[],0.002546045376707447,"[{'sid': Equity(16 [BATBC]), 'amount': 100, 'cost_basis': 252.76531899999998, 'last_sale_price': 254.592}]",0.002546045376707447,25351.1,25459.2,-0.0556149818638105,-0.08452896280478994,-0.0003354539305740947,0.002702060561774327,0.0,0.0,841,2017-06,-4.924370499903574e-05,0.0002646934069409788,0.0,0.0,,,254.592,231.28981000000007,229.88217333333318
2017-06-28 08:29:00+00:00,2017-06-28 04:01:00+00:00,2017-06-28 08:29:00+00:00,25459.2,25543.7,9974048.36295,9974048.36295,9999592.06295,8.450416129734961e-06,1,0,25543.7,0.0,25543.7,84.5,0.0,0.0,[],[],0.002554474206467209,"[{'sid': Equity(16 [BATBC]), 'amount': 100, 'cost_basis': 252.76531899999998, 'last_sale_price': 255.437}]",0.002554474206467209,25459.2,25543.7,-0.04601433664389504,-0.06994776237137972,-0.0003354539305740947,0.002702060561774327,0.0,0.0,842,2017-06,-4.079370499909807e-05,0.00026457694433883893,0.0,0.0,,,255.437,231.62630000000007,230.0122799999999
2017-06-29 08:29:00+00:00,2017-06-29 04:01:00+00:00,2017-06-29 08:29:00+00:00,25543.7,25708.2,9974048.36295,9974048.36295,9999756.56295,1.6450671083800827e-05,1,0,25708.2,0.0,25708.2,164.5,0.0,0.0,[],[],0.0025708825848072344,"[{'sid': Equity(16 [BATBC]), 'amount': 100, 'cost_basis': 252.76531899999998, 'last_sale_price': 257.082}]",0.0025708825848072344,25543.7,25708.2,-0.027373298749733564,-0.04163514415861843,-0.0003354539305740947,0.002702060561774327,0.0,0.0,843,2017-06,-2.4343704999152393e-05,0.0002645736140342232,0.0,0.0,,,257.082,231.98500000000004,230.13796666666647
2017-07-02 08:29:00+00:00,2017-07-02 04:01:00+00:00,2017-07-02 08:29:00+00:00,25708.2,25720.9,9974048.36295,9974048.36295,9999769.262950001,1.2700309173219182e-06,1,0,25720.9,0.0,25720.9,12.700000001117587,0.0,0.0,[],[],0.002572149349015295,"[{'sid': Equity(16 [BATBC]), 'amount': 100, 'cost_basis': 252.76531899999998, 'last_sale_price': 257.209}]",0.002572149349015295,25708.2,25720.9,-0.025922889665452684,-0.03942916731015415,-0.0003354539305740947,0.002702060561774327,0.0,0.0,844,2017-07,-2.307370499909922e-05,0.0002644175959816775,0.0,0.0,,,257.209,232.34480000000002,230.24146333333317
2017-07-03 08:29:00+00:00,2017-07-03 04:01:00+00:00,2017-07-03 08:29:00+00:00,25720.9,25690.899999999998,9974048.36295,9974048.36295,9999739.262950001,-3.000069222713897e-06,1,0,25690.899999999998,0.0,25690.899999999998,-30.0,0.0,0.0,[],[],0.0025691569874413886,"[{'sid': Equity(16 [BATBC]), 'amount': 100, 'cost_basis': 252.76531899999998, 'last_sale_price': 256.909}]",0.0025691569874413886,25720.9,25690.899999999998,-0.029292662561998948,-0.04455347933250019,-0.0003354539305740947,0.002702060561774327,0.0,0.0,845,2017-07,-2.6073704999074465e-05,0.00026426589093269553,0.0,0.0,,,256.909,232.70771000000005,230.32104999999987
2017-07-04 08:29:00+00:00,2017-07-04 04:01:00+00:00,2017-07-04 08:29:00+00:00,25690.899999999998,25714.5,9974048.36295,9974048.36295,9999762.86295,2.3600615355334753e-06,1,0,25714.5,0.0,25714.5,23.59999999962747,0.0,0.0,[],[],0.002571510980052785,"[{'sid': Equity(16 [BATBC]), 'amount': 100, 'cost_basis': 252.76531899999998, 'last_sale_price': 257.145}]",0.002571510980052785,25690.899999999998,25714.5,-0.02661327684389536,-0.040478659721904786,-0.0003354539305740947,0.002702060561774327,0.0,0.0,846,2017-07,-2.371370499909542e-05,0.00026411269753321266,0.0,0.0,,,257.145,233.07786000000004,230.40062333333321
